Student_ID,Student_Name,Study_Hours,Attendance_Percentage,Internal_Assessment_Score,Previous_Academic_Result,Final_Grade,Gender,Age,Study_Efficiency,Sleep_Hours,Internet_Usage_Hours
STU7891,Krishna Mehta,,74.2,37.0,82.5,B,Male,21,0.6,,6.4
STU7892,Vivaan Bansal,5.5,87.8,45.3,85.1,A,M,23,0.75,7.0,5.5
STU7893,Saanvi Malhotra,8.2,97.7,39.2,43.6,D,female,20,0.71,4.8,2.5
STU7894,Ira Patel,5.0,85.0,36.6,60.4,C,female,21,0.97,7.6,6.4
STU7895,Ayushi Chopra,5.4,65.9,34.6,57.3,C,F,-14,0.77,6.9,
STU7896,Krishna Nair,54.5044936,87.2,39.8,46.3,D,Male,25,,,4.8
STU7897,Shruti Kumar,7.4,64.2,39.7,61.7,C,F,-11,0.65,9.5,1.1
STU7898,Shruti Jain,5.4,94.9,37.7,58.0,,female,23,0.57,7.2,4.7
STU7899,Shaurya Chopra,3.3,80.7,38.1,78.1,B,,18,0.56,4.2,2.7
STU7900,Yash Iyer,9.0,75.4,53.4,93.0,A,M,,0.95,8.9,6.3
STU7901,Anika Malhotra,,62.3,38.8,734.8517446,C,female,23,,7.2,2.9
STU7902,Aadhya Joshi,3.0,75.2,,84.8,B,female,21,0.86,9.5,7.2
STU7903,Sai Kumar,3.4,96.1,31.0,48.8,D,,25,,8.4,6.7
STU7904,Sara Reddy,8.2,60.8,50.6,93.7,A,,,0.82,5.3,4.3
STU7905,Pooja Jain,1.4,79.0,25.5,49.2,D,F,,,7.5,1.8
STU7906,Shruti Reddy,9.9,97.2,45.0,51.5,D,,17,,7.4,5.8
STU7907,Manav Patel,2.2,75.8,,,D,Male,22,0.93,7.8,2.5
STU7908,Krishna Patel,8.2,77.1,,58.6,C,M,-7,0.98,,7.8
STU7909,Navya Malhotra,,83.1,39.4,73.1,,female,,0.73,4.2,2.8
STU7910,Anika Kumar,5.4,78.5,48.4,99.3,A,F,18,0.83,6.4,3.1
STU7911,Shaurya Malhotra,8.9,,50.8,87.6,,Male,19,0.91,,3.8
STU7912,Aarav Singh,4.7,60.7,34.3,62.8,C,,-15,0.64,7.6,1.2
STU7913,Manav Iyer,5.8,84.4,42.4,,B,Male,24,0.6,7.2,3.8
STU7914,Meera Sharma,1.4,819.334625,35.7,77.4,,F,23,0.63,4.9,1.3
STU7915,Vihaan Das,1.0,64.3,35.2,,A,Male,20,0.63,9.6,3.5
STU7916,Yash Nair,3.2,68.4,38.5,84.2,B,M,17,0.68,7.6,2.2
STU7917,Nisha Das,7.1,74.8,43.9,74.2,B,F,-12,0.72,,6.1
STU7918,Diya Mehta,2.1,92.3,37.5,774.5029995,B,female,20,0.6,6.3,
STU7919,Rahul Sharma,2.0,70.8,36.5,84.8,B,Male,,0.53,7.2,
STU7920,Aadhya Malhotra,,95.3,,48.0,D,F,-6,0.52,6.0,7.3
STU7921,Ira Kapoor,6.8,62.2,,52.0,D,female,20,0.62,7.7,7.6
STU7922,Pooja Jain,7.4,97.6,48.9,81.3,B,female,20,,8.1,7.2
STU7923,Sai Sharma,2.6,82.4,40.7,91.0,,M,25,0.66,9.9,
STU7924,Tanvi Iyer,,86.4,31.4,64.6,C,female,18,,6.6,5.8
STU7925,Rahul Joshi,66.76598033,74.7,56.1,,A,M,21,0.87,,4.5
STU7926,Ritika Reddy,3.3,,,53.0,D,F,-13,0.56,,5.4
STU7927,Aryan Jain,8.7,66.7,,,,M,25,0.74,6.8,2.5
STU7928,Ira Chopra,8.8,62.0,42.6,62.7,C,F,21,0.7,7.8,2.5
STU7929,Priya Khanna,8.0,75.8,,95.8,A,F,25,0.74,4.5,1.4
STU7930,Harsh Gupta,2.5,94.1,31.5,57.1,C,Male,25,0.51,,1.8
STU7931,Harsh Joshi,8.4,90.2,46.3,68.2,C,M,-11,0.79,8.4,5.6
STU7932,Ishita Nair,7.9,,39.2,51.2,D,F,-3,,9.4,7.2
STU7933,Rahul Saxena,6.4,82.9,42.5,,B,Male,-19,0.93,6.1,7.2
STU7934,Harsh Khanna,4.0,65.2,41.9,91.4,A,,20,,6.2,6.8
STU7935,Karthik Iyer,,93.6,,58.2,C,M,17,0.58,4.6,2.2
STU7936,Anika Verma,2.1,91.5,39.9,88.6,A,female,17,0.77,5.2,2.4
STU7937,Manav Gupta,5.6,86.3,48.2,94.7,A,Male,17,0.91,7.3,6.0
STU7938,Kavya Jain,6.3,78.6,33.8,,D,female,25,0.99,,2.6
STU7939,Navya Sharma,4.2,98.6,,85.4,A,F,-13,,6.6,4.7
STU7940,Vihaan Gupta,5.3,95.2,36.7,808.8610012,C,M,21,1.0,9.9,4.9
STU7941,Sara Mehta,4.3,85.8,32.3,50.5,D,F,,0.75,,4.8
STU7942,Krishna Kumar,6.8,74.9,43.9,76.1,B,Male,25,0.95,5.7,
STU7943,Dev Sharma,9.1,,51.4,82.3,B,M,-24,0.99,7.1,2.7
STU7944,Nisha Saxena,2.5,83.0,32.4,63.7,C,,19,0.61,8.5,
STU7945,Karthik Khanna,4.4,75.8,29.1,,D,M,23,0.66,5.9,7.0
STU7946,Sara Gupta,2.3,72.3,40.2,94.5,A,female,25,0.99,9.1,2.4
STU7947,Shaurya Patel,,76.3,,,B,Male,22,0.61,,4.8
STU7948,Surya Patel,7.6,83.0,40.4,56.3,C,Male,unknown,0.65,,2.2
STU7949,Aarav Malhotra,9.4,,47.4,69.8,C,,17,0.89,9.4,7.8
STU7950,Aryan Jain,3.5,,26.6,41.7,D,M,18,0.86,7.4,6.4
STU7951,Kavya Das,,90.4,46.4,60.4,C,,17,,8.5,7.5
STU7952,Pooja Chopra,1.6,81.3,,71.4,B,F,25,,5.6,
STU7953,Krishna Malhotra,6.4,62.7,40.4,71.0,B,Male,unknown,0.55,,5.1
STU7954,Vivaan Malhotra,1.5,74.7,26.2,52.5,D,,23,0.99,4.9,3.1
STU7955,Vihaan Das,9.0,95.4,53.5,,A,M,19,0.97,8.6,2.8
STU7956,Aditya Bansal,5.8,90.2,38.0,57.9,C,M,,0.96,77.47365751,7.2
STU7957,Ananya Saxena,7.0,72.9,43.7,74.8,B,F,18,0.83,8.7,
STU7958,Shruti Chopra,8.5,97.5,,56.3,C,,-5,0.71,9.2,6.8
STU7959,Kavya Jain,2.4,63.1,30.8,65.5,,F,19,,79.21032798,7.1
STU7960,Kavya Malhotra,1.3,,28.2,52.5,D,female,23,,6.2,2.0
STU7961,Surya Agarwal,8.9,69.8,,78.0,B,M,17,0.88,8.8,6.0
STU7962,Diya Chopra,3.8,,33.3,,C,female,24,0.98,7.6,4.9
STU7963,Aditya Patel,2.2,,24.4,41.0,,Male,23,0.95,5.3,3.5
STU7964,Karthik Verma,,74.4,30.4,41.7,D,,20,0.56,6.9,1.8
STU7965,Pooja Iyer,,81.6,41.4,68.3,C,F,,0.57,4.3,
STU7966,Krishna Kapoor,1.3,91.9,27.1,51.0,D,Male,unknown,0.83,,3.0
STU7967,Vihaan Chopra,3.5,93.7,38.9,75.1,B,,-25,0.6,7.2,5.2
STU7968,Ayushi Kumar,1.3,76.0,,64.5,C,F,17,,7.7,5.9
STU7969,Kavya Nair,4.8,77.2,41.1,79.3,B,,-18,8.917682953,8.2,6.1
STU7970,Nisha Bansal,9.1,,53.9,97.1,A,F,17,0.6,7.8,6.8
STU7971,Priya Bansal,9.8,61.9,47.3,71.7,B,F,23,0.73,9.7,5.3
STU7972,Ishaan Bansal,6.7,85.6,48.1,87.2,A,Male,unknown,0.88,9.1,6.2
STU7973,Diya Jain,2.5,62.6,36.8,85.2,,,-3,,8.7,2.2
STU7974,Saanvi Kapoor,9.2,,55.9,95.3,A,F,209.4867461,0.77,9.1,
STU7975,Rohan Verma,5.6,81.6,35.2,787.2145437,D,Male,19,0.62,8.4,5.1
STU7976,Harsh Khanna,,67.9,475.6639388,89.6,A,Male,24,0.63,9.6,6.8
STU7977,Reyansh Malhotra,9.3,,55.0,,A,,24,0.68,8.3,6.9
STU7978,Surya Singh,,67.3,41.4,63.6,,Male,22,,6.0,2.0
STU7979,Aryan Kapoor,7.6,77.5,40.6,58.8,,Male,25,0.56,,1.3
STU7980,Aadhya Reddy,7.4,92.0,53.1,97.1,A,F,25,0.7,9.8,3.1
STU7981,Priya Bansal,2.8,78.5,,77.7,B,F,20,0.76,,6.4
STU7982,Shaurya Bansal,2.9,874.6810449,,62.8,C,M,17,0.61,5.2,
STU7983,Aryan Das,7.2,,,,A,M,,,5.6,3.2
STU7984,Tanvi Bansal,3.0,67.5,30.2,58.3,,F,21,0.54,5.0,2.5
STU7985,Ananya Bansal,,89.5,33.9,50.6,D,F,18,,9.3,5.6
STU7986,Myra Mehta,8.0,79.2,45.7,72.6,B,F,22,0.77,4.9,5.2
STU7987,Navya Singh,58.85875575,78.1,,,B,female,unknown,0.87,4.6,4.5
STU7988,Pooja Sharma,5.1,94.1,422.5759779,89.5,A,F,17,0.96,6.4,1.2
STU7989,Rahul Bansal,8.1,,45.2,67.4,C,Male,22,0.77,5.9,7.0
STU7990,Aadhya Gupta,8.5,61.3,49.8,88.9,A,female,,0.87,8.8,
STU7991,Nisha Kumar,6.9,71.8,38.6,58.7,C,female,,0.8,8.1,4.8
STU7992,Sai Malhotra,3.1,94.8,38.0,74.5,,Male,23,,4.2,2.8
STU7993,Rohan Kumar,3.5,60.7,,52.5,D,,22,,8.4,6.3
STU7994,Karthik Chopra,3.8,81.8,34.7,63.1,C,,20,0.83,8.0,3.5
STU7995,Aditya Gupta,,89.1,40.6,91.5,A,Male,23,0.69,7.6,6.5
STU7996,Saanvi Sharma,3.5,84.9,31.4,53.0,D,F,25,0.97,7.9,3.4
STU7997,Nisha Kumar,2.9,90.4,41.4,88.6,A,,,0.77,6.2,
STU7998,Vivaan Gupta,5.1,89.0,36.2,57.0,,M,21,0.73,7.3,5.9
STU7999,Nisha Patel,55.60891482,87.7,39.8,42.1,D,female,23,0.6,6.9,4.4
STU8000,Ira Das,1.9,92.9,27.1,46.6,D,female,19,1.0,,4.1
STU8001,Harsh Nair,7.5,85.8,49.0,,B,M,-14,0.88,,
STU8002,Nisha Jain,7.2,76.1,38.7,55.7,C,,-18,,5.0,2.7
STU8003,Aditya Kumar,1.9,78.9,,79.2,,M,,,8.5,4.0
STU8004,Ritika Verma,9.3,,52.1,,B,,21,0.99,7.7,2.4
STU8005,Shruti Verma,6.1,95.1,39.9,,D,F,24,0.95,5.6,
STU8006,Rahul Iyer,4.3,,36.2,68.5,C,Male,20,0.96,,7.2
STU8007,Shaurya Gupta,7.8,73.7,42.2,64.2,C,M,25,0.96,7.4,3.9
STU8008,Dev Singh,3.3,97.2,45.4,96.8,A,M,23,0.91,5.9,6.5
STU8009,Shruti Bansal,7.2,83.1,,,C,F,23,0.96,9.6,7.8
STU8010,Sara Malhotra,1.4,67.2,24.8,,D,F,24,0.8,6.6,
STU8011,Aditya Kumar,8.6,86.5,44.4,61.9,C,Male,22,0.83,4.8,4.4
STU8012,Sara Sharma,5.0,99.6,44.0,,B,,-12,0.61,9.3,
STU8013,Ayushi Reddy,6.7,92.9,47.2,81.8,B,F,19,0.53,9.4,6.3
STU8014,Pooja Saxena,,89.8,43.6,,A,female,17,0.92,5.7,
STU8015,Aryan Khanna,7.1,68.3,48.9,92.9,,M,22,0.64,7.0,8.0
STU8016,Karthik Sharma,8.0,944.2676317,,57.3,C,Male,-6,0.83,,7.5
STU8017,Dev Reddy,5.3,81.0,38.9,67.3,,,25,0.98,7.8,6.8
STU8018,Anika Agarwal,6.6,95.6,48.2,84.8,B,F,18,0.83,,
STU8019,Aditya Iyer,5.1,73.2,46.0,95.0,A,M,18,0.54,8.1,4.1
STU8020,Pooja Patel,9.0,62.5,42.3,60.2,C,female,23,0.74,6.4,6.1
STU8021,Sai Khanna,,79.0,38.9,66.7,,Male,unknown,0.77,,4.4
STU8022,Sneha Reddy,8.6,,52.5,94.0,A,F,24,0.56,6.2,4.7
STU8023,Nikhil Iyer,8.2,88.6,43.7,61.5,C,M,22,0.57,,4.5
STU8024,Tanvi Saxena,4.7,98.3,,68.8,C,,-12,0.52,7.9,4.6
STU8025,Shaurya Reddy,,87.6,43.2,94.3,A,,unknown,0.6,7.2,4.9
STU8026,Aditya Reddy,4.7,,45.4,88.1,A,Male,-5,,5.4,1.5
STU8027,Ayushi Sharma,8.4,,41.0,54.6,D,F,25,,4.9,2.6
STU8028,Priya Das,3.0,90.9,32.9,59.5,C,,25,0.69,7.3,6.2
STU8029,Krishna Singh,5.7,93.7,422.1217839,,,Male,,0.77,8.4,5.6
STU8030,Rahul Jain,8.3,88.4,53.9,94.8,,Male,-13,0.67,5.2,7.9
STU8031,Ishaan Bansal,4.2,80.3,46.4,,A,M,unknown,0.77,9.2,3.3
STU8032,Yash Singh,6.8,85.0,48.0,,A,Male,,0.69,10.0,3.8
STU8033,Yash Jain,3.2,88.0,440.5840455,69.1,C,M,17,,6.5,3.9
STU8034,Saanvi Kumar,2.0,70.1,23.2,40.6,D,F,,,4.7,1.3
STU8035,Ananya Jain,8.1,92.4,50.0,81.8,,,unknown,0.78,4.8,
STU8036,Sneha Chopra,61.04662963,98.0,32.6,63.4,C,F,unknown,0.57,9.0,3.4
STU8037,Saanvi Chopra,3.4,78.6,38.1,,B,F,unknown,0.5,6.8,1.4
STU8038,Sneha Mehta,8.7,88.0,49.1,76.4,B,female,19,0.85,,3.0
STU8039,Anika Mehta,4.1,89.5,37.8,,C,female,24,0.66,6.1,1.2
STU8040,Anika Bansal,9.8,86.5,57.3,96.7,A,female,22,0.62,5.7,5.0
STU8041,Meera Chopra,,81.9,40.2,41.4,D,,21,0.67,8.0,4.5
STU8042,Harsh Malhotra,3.4,95.3,41.1,82.7,B,Male,212.9986794,0.68,74.66246284,
STU8043,Pooja Kumar,1.4,78.0,30.0,,D,,,0.87,7.3,7.0
STU8044,Aryan Sharma,7.3,62.4,45.7,82.8,B,Male,-4,0.99,,2.4
STU8045,Arjun Joshi,5.1,93.8,43.7,80.5,B,M,,0.63,4.1,2.7
STU8046,Ananya Malhotra,1.9,87.0,24.7,40.6,D,F,21,0.9,4.4,2.7
STU8047,Ananya Kapoor,7.4,94.0,41.3,,C,female,22,0.89,6.1,3.1
STU8048,Ayushi Singh,57.34965688,65.5,24.5,51.3,D,F,18,0.75,4.4,1.4
STU8049,Navya Mehta,8.8,61.2,38.7,50.0,D,F,19,0.73,,5.6
STU8050,Sara Patel,,,39.2,83.7,,female,214.1579291,0.88,9.0,6.0
STU8051,Surya Kumar,2.1,,27.1,54.4,D,M,20,,6.5,6.6
STU8052,Reyansh Sharma,2.6,92.4,35.0,68.5,C,M,25,0.79,9.4,8.0
STU8053,Yash Kumar,9.6,867.1796795,,54.8,D,M,21,0.98,9.9,4.9
STU8054,Rohan Jain,7.2,88.3,45.7,74.8,B,M,20,0.73,4.6,2.2
STU8055,Shruti Singh,8.2,65.3,,83.2,B,F,18,0.6,6.8,46.0603149
STU8056,Ira Malhotra,4.6,86.7,,59.9,,F,,0.54,7.5,2.4
STU8057,Ishita Saxena,4.0,95.6,40.4,76.2,B,female,18,0.97,,1.9
STU8058,Aarav Sharma,3.1,77.0,406.9932474,89.5,A,,23,0.94,6.2,4.6
STU8059,Ritika Kapoor,5.3,76.5,32.0,45.7,,female,19,0.61,5.6,5.9
STU8060,Rahul Das,6.0,77.7,44.6,82.6,B,,25,0.95,,6.7
STU8061,Vihaan Kapoor,6.7,63.3,,59.4,C,Male,21,0.85,,5.4
STU8062,Sneha Mehta,3.3,95.7,,47.4,D,female,24,0.79,7.5,1.4
STU8063,Yash Gupta,9.5,94.8,50.3,72.7,B,M,22,0.71,8.9,4.9
STU8064,Surya Verma,2.5,99.9,31.1,53.6,D,Male,24,0.93,4.6,7.2
STU8065,Harsh Patel,9.7,83.4,54.5,89.3,A,Male,19,0.52,9.2,2.0
STU8066,Yash Agarwal,1.1,90.0,24.0,42.6,,M,19,0.86,,4.1
STU8067,Manav Chopra,5.3,68.1,479.8141402,45.9,,Male,21,0.83,10.0,6.0
STU8068,Myra Agarwal,,,38.1,71.3,,female,19,0.71,4.2,
STU8069,Aadhya Reddy,5.0,86.0,41.2,75.3,B,female,24,0.75,4.7,5.3
STU8070,Priya Sharma,6.1,,46.9,,B,female,-9,,5.0,3.5
STU8071,Sai Kumar,4.9,93.2,35.8,55.6,C,Male,-6,0.9,10.0,3.5
STU8072,Rohan Kapoor,,97.5,46.3,90.5,A,Male,20,0.93,9.4,7.8
STU8073,Reyansh Sharma,7.6,94.8,,751.6005355,A,M,,0.65,8.1,6.2
STU8074,Vivaan Verma,7.2,94.7,44.8,69.9,C,M,20,0.98,6.0,
STU8075,Aditya Gupta,8.5,62.5,48.9,,A,Male,-19,0.59,,1.7
STU8076,Ananya Saxena,3.2,93.8,37.2,71.5,,female,25,0.57,,2.0
STU8077,Nikhil Gupta,6.5,84.3,34.7,44.2,D,Male,-13,0.83,4.8,2.8
STU8078,Myra Mehta,6.3,75.2,,,C,F,18,0.51,,
STU8079,Pooja Jain,4.3,62.3,28.4,45.2,D,,187.7403343,0.94,8.7,2.5
STU8080,Tanvi Bansal,5.4,87.1,49.3,,D,F,25,0.78,6.0,2.8
STU8081,Sai Patel,,73.1,,,D,M,unknown,0.79,10.0,6.1
STU8082,Manav Kumar,,,35.9,78.2,,Male,22,0.62,,4.4
STU8083,Priya Bansal,2.9,87.3,31.7,57.1,C,,24,0.62,5.7,
STU8084,Vihaan Gupta,,96.5,,79.2,B,Male,-6,0.96,9.2,5.6
STU8085,Ritika Verma,7.1,,39.3,52.6,D,F,,,8.0,5.0
STU8086,Aarav Malhotra,6.9,,47.7,711.5256204,A,Male,,0.63,9.5,
STU8087,Anika Khanna,9.6,75.5,40.7,46.6,D,female,22,0.61,5.9,5.9
STU8088,Sai Bansal,,69.6,417.6358236,,A,M,17,0.96,6.2,3.0
STU8089,Diya Kapoor,1.5,74.9,37.6,90.4,A,female,23,0.76,5.5,46.83920691
STU8090,Nikhil Das,9.0,64.4,,80.7,B,M,19,,9.9,2.8
STU8091,Kavya Chopra,8.8,98.8,40.7,,D,,23,0.73,9.7,3.6
STU8092,Ishaan Malhotra,5.0,83.0,34.0,52.5,D,M,20,0.53,9.2,6.6
STU8093,Ayushi Patel,6.3,65.1,46.6,91.6,A,female,25,7.991284261,9.9,6.8
STU8094,Arjun Patel,9.8,74.1,41.2,47.3,D,Male,-18,0.6,,3.7
STU8095,Saanvi Bansal,,81.9,34.6,49.4,,,19,0.93,,3.2
STU8096,Priya Das,,,48.1,72.6,,F,24,0.51,6.6,4.5
STU8097,Nisha Jain,1.7,61.4,26.5,56.5,C,F,22,0.69,6.1,
STU8098,Vihaan Kapoor,2.7,,31.2,53.3,D,Male,18,,5.5,
STU8099,Aryan Verma,5.0,71.0,39.4,74.5,B,Male,19,0.71,6.3,5.4
STU8100,Harsh Bansal,,60.6,37.4,62.4,C,Male,24,0.88,6.8,5.9
STU8101,Shruti Das,8.3,63.1,37.4,,D,F,23,0.71,5.2,3.6
STU8102,Ishita Verma,9.9,83.2,49.8,72.1,B,female,22,,4.5,5.5
STU8103,Vihaan Nair,4.5,65.5,34.5,,D,Male,,0.78,5.4,6.1
STU8104,Anika Kapoor,1.4,61.7,34.2,,B,female,-3,0.54,4.8,1.3
STU8105,Rohan Chopra,,75.2,37.8,46.2,D,M,209.708118,0.89,5.4,5.4
STU8106,Meera Chopra,6.4,84.9,44.4,77.2,B,,21,0.82,5.7,5.4
STU8107,Nisha Malhotra,2.8,64.5,31.9,66.2,C,female,23,0.58,6.5,2.6
STU8108,Sneha Bansal,5.5,72.5,37.6,64.4,C,F,-1,0.84,,3.7
STU8109,Saanvi Verma,7.7,76.7,,53.9,D,,,0.62,6.2,
STU8110,Myra Bansal,7.9,66.4,35.0,41.8,D,F,-13,0.96,9.1,7.8
STU8111,Sai Joshi,5.5,80.2,46.3,90.9,A,M,23,0.81,9.0,3.3
STU8112,Saanvi Patel,3.7,63.4,31.6,59.6,C,F,unknown,0.85,6.4,1.3
STU8113,Krishna Verma,9.8,61.9,50.1,,B,M,18,0.78,,49.48154096
STU8114,Navya Sharma,7.0,80.8,51.2,96.9,A,,25,0.68,5.6,2.6
STU8115,Krishna Verma,4.7,69.9,38.6,73.9,B,Male,-12,,,7.8
STU8116,Myra Saxena,3.5,63.8,32.5,63.8,C,,24,0.85,6.4,54.26364925
STU8117,Ritika Bansal,57.79444241,77.0,39.7,56.1,C,female,,0.72,4.2,5.9
STU8118,Rahul Joshi,3.2,96.6,44.9,96.0,A,Male,22,0.96,5.5,1.7
STU8119,Aditya Verma,2.5,89.0,38.2,80.9,,,25,0.93,8.4,3.4
STU8120,Ritika Kumar,55.95150725,92.6,,79.9,B,female,-5,0.82,5.5,2.2
STU8121,Aarav Malhotra,,94.9,36.4,,C,Male,,0.6,9.2,3.9
STU8122,Arjun Kumar,6.7,98.9,50.5,,A,Male,25,0.93,8.6,
STU8123,Rahul Mehta,2.1,90.5,38.1,853.7684522,B,M,17,0.75,7.4,5.7
STU8124,Vihaan Gupta,6.9,84.3,39.3,57.0,C,Male,20,0.72,6.8,
STU8125,Aarav Saxena,3.5,74.6,37.3,76.0,B,Male,23,0.82,10.0,6.5
STU8126,Ira Malhotra,1.0,67.3,,65.8,C,F,25,0.58,9.3,6.2
STU8127,Tanvi Reddy,2.1,87.5,25.1,40.4,D,female,22,0.94,5.2,
STU8128,Saanvi Jain,9.4,,55.3,88.5,A,F,-17,0.7,5.3,4.5
STU8129,Sai Kumar,,78.7,39.7,47.4,D,Male,25,0.63,6.2,3.1
STU8130,Karthik Malhotra,3.1,88.9,36.3,70.6,B,Male,20,0.98,9.2,2.0
STU8131,Ira Sharma,,79.8,42.0,60.2,C,F,17,0.95,,6.4
STU8132,Sai Patel,6.5,77.3,38.9,60.5,C,Male,24,0.79,76.98359149,5.8
STU8133,Krishna Kumar,9.7,76.4,47.6,68.6,C,,18,0.62,9.2,2.9
STU8134,Kavya Das,,80.2,46.8,99.8,A,F,17,0.62,4.4,5.7
STU8135,Ananya Sharma,7.1,,41.0,64.5,,,-12,0.77,9.0,
STU8136,Pooja Nair,1.6,90.0,27.5,50.9,D,female,25,0.79,9.0,
STU8137,Nisha Malhotra,4.6,,41.7,76.8,B,F,,0.91,7.2,6.3
STU8138,Vihaan Chopra,9.7,95.3,,54.2,D,M,-25,0.94,7.2,4.9
STU8139,Yash Chopra,5.9,69.1,32.6,46.3,D,Male,-7,,5.3,7.5
STU8140,Priya Patel,3.6,95.8,29.7,43.0,D,F,23,0.98,7.3,6.9
STU8141,Ishita Kumar,2.1,73.7,24.0,41.4,D,F,25,0.87,,6.5
STU8142,Navya Chopra,7.3,72.4,411.4054078,65.9,C,female,18,0.86,,6.0
STU8143,Sara Reddy,6.8,89.1,42.2,65.6,C,,-1,0.64,8.3,6.5
STU8144,Karthik Bansal,4.4,72.2,31.4,51.1,D,Male,23,0.78,8.2,1.5
STU8145,Ananya Nair,9.6,62.1,51.5,87.0,A,F,20,0.81,9.2,5.6
STU8146,Vivaan Agarwal,,74.9,24.2,47.8,D,M,18,,,7.9
STU8147,Ananya Jain,3.7,88.9,44.8,,A,,-17,0.9,7.5,5.4
STU8148,Vihaan Nair,,73.1,48.5,75.3,B,,21,0.52,,
STU8149,Ritika Saxena,3.9,85.2,,41.7,D,F,22,0.82,6.2,4.0
STU8150,Krishna Jain,3.3,86.4,44.6,,A,,23,0.56,,7.4
STU8151,Ishita Mehta,,,38.1,58.5,,,17,0.92,6.4,4.4
STU8152,Sneha Singh,8.4,,46.5,67.0,C,female,,9.1674914,6.4,1.4
STU8153,Karthik Bansal,1.9,77.3,28.7,57.1,C,M,20,7.767324851,4.8,2.7
STU8154,Nikhil Iyer,9.5,66.7,50.8,83.7,B,,25,0.69,4.7,7.7
STU8155,Harsh Das,8.2,72.8,44.4,852.8397405,C,M,17,,6.1,2.1
STU8156,Ananya Iyer,2.6,77.3,27.3,47.9,D,female,18,,,2.9
STU8157,Ayushi Kapoor,7.4,88.6,37.6,46.3,D,F,22,0.61,8.0,6.7
STU8158,Navya Reddy,4.5,60.5,40.1,83.5,B,,unknown,0.63,7.7,6.0
STU8159,Tanvi Iyer,4.6,,,54.2,D,,-11,,6.4,3.3
STU8160,Harsh Das,,91.2,39.6,48.3,D,M,-7,,5.1,52.79460266
STU8161,Nikhil Joshi,9.7,86.8,49.1,70.0,B,M,-10,0.75,6.9,6.7
STU8162,Rohan Kapoor,,,39.6,88.2,A,M,25,0.83,73.33054977,6.7
STU8163,Anika Kumar,,,35.9,56.7,C,F,22,0.93,,1.1
STU8164,Krishna Verma,5.3,91.3,36.7,,D,M,17,0.75,4.7,2.8
STU8165,Vivaan Agarwal,4.4,87.3,,,A,M,,0.78,78.12553892,3.7
STU8166,Aditya Joshi,,77.6,31.0,48.9,,Male,22,,5.8,52.56693101
STU8167,Anika Bansal,,99.3,36.0,77.0,B,F,22,0.75,4.3,4.9
STU8168,Nikhil Khanna,,82.8,,,A,M,,0.91,9.7,7.8
STU8169,Manav Jain,,68.1,43.8,90.5,A,M,22,0.62,6.9,6.3
STU8170,Diya Sharma,,71.7,25.9,,,,21,0.76,4.5,2.1
STU8171,Ira Reddy,8.3,87.7,43.1,59.2,C,,-11,0.65,9.9,6.9
STU8172,Saanvi Agarwal,8.2,97.0,40.6,48.5,D,female,20,,8.3,7.1
STU8173,Sara Mehta,,67.1,46.6,97.0,A,female,215.9441972,,9.3,6.8
STU8174,Aryan Mehta,3.7,63.3,,99.2,A,Male,20,0.61,,2.9
STU8175,Aryan Gupta,,95.3,39.2,,D,M,-10,0.62,81.43246879,7.0
STU8176,Ritika Malhotra,3.6,,40.9,80.2,B,F,23,0.71,8.5,5.6
STU8177,Reyansh Nair,,71.1,40.5,90.5,A,M,unknown,0.96,7.7,4.2
STU8178,Myra Joshi,7.6,,38.9,54.0,D,female,17,0.83,10.0,6.4
STU8179,Navya Saxena,1.4,86.4,,51.3,D,,-5,0.61,7.7,5.6
STU8180,Saanvi Saxena,1.9,,23.3,40.7,D,female,17,0.74,5.0,3.8
STU8181,Meera Nair,1.1,95.1,31.1,64.7,C,F,17,0.94,8.2,
STU8182,Nikhil Saxena,2.4,64.3,39.4,792.440987,A,M,-14,0.57,,
STU8183,Tanvi Joshi,1.6,61.5,37.6,94.2,A,F,22,0.75,4.6,5.3
STU8184,Yash Gupta,10.0,68.3,41.1,47.7,D,,25,0.64,,3.2
STU8185,Arjun Das,3.6,71.4,30.0,,D,Male,17,,6.9,4.0
STU8186,Sneha Bansal,2.3,64.5,30.4,64.5,C,female,21,,5.0,2.7
STU8187,Diya Bansal,3.2,62.6,38.7,86.8,A,female,25,0.53,4.6,
STU8188,Ananya Sharma,9.4,90.2,,76.7,B,female,,0.76,77.22982415,
STU8189,Ira Singh,5.7,66.6,39.3,70.8,B,female,,0.69,,
STU8190,Tanvi Khanna,4.3,96.6,40.9,75.5,B,F,unknown,0.65,,2.4
STU8191,Ritika Malhotra,8.9,74.7,39.0,45.8,D,,17,0.94,9.3,4.8
STU8192,Surya Nair,4.6,86.8,,68.7,C,M,-3,0.71,5.0,6.0
STU8193,Diya Bansal,4.0,69.0,44.7,,A,,204.6642104,0.74,7.0,
STU8194,Myra Agarwal,,69.6,,45.3,D,female,21,0.83,5.7,4.3
STU8195,Pooja Gupta,4.4,839.8017662,38.5,71.2,B,female,24,0.53,,4.6
STU8196,Tanvi Saxena,3.9,82.4,33.4,57.7,C,F,22,0.95,6.4,5.6
STU8197,Myra Jain,7.1,90.7,45.0,72.4,B,F,25,0.9,7.3,1.4
STU8198,Sai Mehta,,90.3,,74.4,B,M,17,0.72,4.6,4.2
